Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgTalkDuration_seconds,AvgTalkDuration_minutes
ID0612,Martha,2021-01-11,12:20:10,Contract related,Y,Y,64,0:02:40,4,160.0740741,2.666666667
ID0613,Stewart,2021-01-11,12:24:29,Admin Support,Y,Y,82,0:06:51,3,411.1902778,6.85
ID0614,Dan,2021-01-11,12:24:29,Streaming,Y,Y,13,0:02:09,5,129.0597222,2.15
ID0615,Jim,2021-01-11,12:43:12,Contract related,Y,Y,15,0:00:45,5,45.02083333,0.75
ID0616,Greg,2021-01-11,12:43:12,Contract related,Y,Y,42,0:06:08,2,368.1703704,6.133333333
ID0617,Jim,2021-01-11,12:43:12,Payment related,N,N,,,,0,0
ID0618,Martha,2021-01-11,12:43:12,Payment related,Y,Y,32,0:05:41,3,341.1578704,5.683333333
ID0619,Dan,2021-01-11,12:57:36,Payment related,Y,Y,75,0:04:10,3,250.1157407,4.166666667
ID0620,Stewart,2021-01-11,12:57:36,Contract related,Y,N,123,0:02:50,3,170.0787037,2.833333333
ID0621,Stewart,2021-01-11,13:19:12,Streaming,Y,Y,22,0:05:27,5,327.1513889,5.45
ID0622,Greg,2021-01-11,13:19:12,Technical Support,Y,Y,21,0:01:58,2,118.0546296,1.966666667
ID0623,Greg,2021-01-11,13:55:12,Streaming,Y,Y,15,0:06:10,4,370.1712963,6.166666667
ID0624,Diane,2021-01-11,13:55:12,Streaming,Y,Y,76,0:03:55,4,235.1087963,3.916666667
ID0625,Joe,2021-01-11,14:09:36,Admin Support,Y,Y,92,0:05:19,3,319.1476852,5.316666667
ID0626,Greg,2021-01-11,14:09:36,Technical Support,N,N,,,,0,0
ID0627,Martha,2021-01-11,14:13:55,Technical Support,N,N,,,,0,0
ID0628,Becky,2021-01-11,14:13:55,Payment related,Y,N,62,0:03:59,4,239.1106481,3.983333333
ID0629,Joe,2021-01-11,14:19:41,Admin Support,Y,Y,33,0:04:58,3,298.137963,4.966666667
ID0630,Stewart,2021-01-11,14:19:41,Admin Support,Y,Y,122,0:01:59,1,119.0550926,1.983333333
ID0631,Stewart,2021-01-11,14:24:00,Streaming,Y,N,47,0:04:35,1,275.1273148,4.583333333
ID0632,Diane,2021-01-11,14:24:00,Admin Support,N,N,,,,0,0
ID0633,Martha,2021-01-11,14:26:53,Technical Support,N,N,,,,0,0
ID0634,Joe,2021-01-11,14:26:53,Contract related,N,N,,,,0,0
ID0635,Stewart,2021-01-11,14:28:19,Streaming,Y,Y,44,0:00:39,4,39.01805556,0.65
ID0636,Martha,2021-01-11,14:28:19,Contract related,Y,Y,48,0:04:41,3,281.1300926,4.683333333
ID0637,Martha,2021-01-11,14:32:38,Admin Support,Y,Y,60,0:00:59,3,59.02731481,0.983333333
ID0638,Diane,2021-01-11,14:32:38,Streaming,N,N,,,,0,0
ID0639,Jim,2021-01-11,14:57:07,Technical Support,Y,Y,120,0:03:21,2,201.0930556,3.35
ID0640,Stewart,2021-01-11,14:57:07,Admin Support,Y,Y,61,0:04:26,2,266.1231481,4.433333333
ID0641,Greg,2021-01-11,15:12:58,Technical Support,Y,Y,103,0:06:25,4,385.1782407,6.416666667
ID0642,Becky,2021-01-11,15:12:58,Contract related,N,N,,,,0,0
ID0643,Jim,2021-01-11,15:37:26,Payment related,Y,Y,32,0:03:01,2,181.0837963,3.016666667
ID0644,Joe,2021-01-11,15:37:26,Admin Support,N,N,,,,0,0
ID0645,Jim,2021-01-11,15:59:02,Technical Support,Y,Y,53,0:04:37,1,277.1282407,4.616666667
ID0646,Diane,2021-01-11,15:59:02,Streaming,Y,Y,40,0:02:56,5,176.0814815,2.933333333
ID0647,Stewart,2021-01-11,16:17:46,Contract related,Y,N,58,0:03:14,3,194.0898148,3.233333333
ID0648,Stewart,2021-01-11,16:17:46,Technical Support,Y,Y,92,0:02:27,2,147.0680556,2.45
ID0649,Diane,2021-01-11,16:43:41,Payment related,N,N,,,,0,0
ID0650,Dan,2021-01-11,16:43:41,Streaming,Y,Y,124,0:00:49,5,49.02268519,0.816666667
ID0651,Jim,2021-01-11,17:06:43,Admin Support,Y,Y,59,0:04:30,3,270.125,4.5
ID0652,Greg,2021-01-11,17:06:43,Streaming,Y,Y,44,0:05:02,1,302.1398148,5.033333333
ID0653,Jim,2021-01-11,17:22:34,Admin Support,Y,Y,42,0:03:38,2,218.1009259,3.633333333
ID0654,Stewart,2021-01-11,17:22:34,Payment related,Y,Y,21,0:04:46,5,286.1324074,4.766666667
ID0655,Stewart,2021-01-11,17:41:17,Contract related,Y,Y,69,0:00:32,4,32.01481481,0.533333333
ID0656,Stewart,2021-01-11,17:41:17,Payment related,Y,Y,46,0:00:53,1,53.02453704,0.883333333
ID0657,Martha,2021-01-11,17:41:17,Payment related,Y,Y,24,0:06:01,5,361.1671296,6.016666667
ID0658,Stewart,2021-01-11,17:41:17,Streaming,Y,Y,101,0:04:45,2,285.1319444,4.75
ID0659,Becky,2021-01-11,17:48:29,Payment related,Y,Y,121,0:01:21,5,81.0375,1.35
ID0660,Stewart,2021-01-11,17:48:29,Admin Support,Y,Y,61,0:01:11,3,71.03287037,1.183333333
ID0661,Becky,2021-01-11,17:49:55,Contract related,Y,Y,45,0:01:20,4,80.03703704,1.333333333
ID0662,Becky,2021-01-11,17:49:55,Payment related,Y,Y,40,0:02:01,5,121.0560185,2.016666667
ID0663,Dan,2021-01-12,9:51:50,Technical Support,Y,Y,94,0:00:56,4,56.02592593,0.933333333
ID0664,Greg,2021-01-12,9:51:50,Streaming,Y,Y,85,0:05:14,5,314.1453704,5.233333333
ID0665,Jim,2021-01-12,9:57:36,Payment related,Y,Y,22,0:04:38,3,278.1287037,4.633333333
ID0666,Becky,2021-01-12,9:57:36,Contract related,Y,Y,119,0:06:51,5,411.1902778,6.85
ID0667,Becky,2021-01-12,10:12:00,Payment related,Y,Y,13,0:02:21,4,141.0652778,2.35
ID0668,Martha,2021-01-12,10:12:00,Contract related,Y,Y,60,0:04:20,4,260.1203704,4.333333333
ID0669,Diane,2021-01-12,10:16:19,Admin Support,N,N,,,,0,0
ID0670,Jim,2021-01-12,10:16:19,Payment related,Y,Y,29,0:06:03,1,363.1680556,6.05
ID0671,Diane,2021-01-12,10:39:22,Payment related,Y,N,41,0:05:47,5,347.1606481,5.783333333
ID0672,Martha,2021-01-12,10:39:22,Contract related,Y,Y,87,0:05:40,5,340.1574074,5.666666667
ID0673,Jim,2021-01-12,10:48:00,Contract related,Y,Y,77,0:04:28,5,268.1240741,4.466666667
ID0674,Jim,2021-01-12,10:48:00,Payment related,N,N,,,,0,0
ID0675,Dan,2021-01-12,10:49:26,Admin Support,Y,Y,30,0:02:46,4,166.0768519,2.766666667
ID0676,Stewart,2021-01-12,10:49:26,Payment related,N,N,,,,0,0
ID0677,Jim,2021-01-12,11:06:43,Payment related,Y,Y,81,0:05:30,3,330.1527778,5.5
ID0678,Stewart,2021-01-12,11:06:43,Contract related,Y,Y,76,0:02:22,4,142.0657407,2.366666667
ID0679,Diane,2021-01-12,11:41:17,Contract related,N,N,,,,0,0
ID0680,Greg,2021-01-12,11:41:17,Contract related,Y,Y,79,0:03:25,4,205.0949074,3.416666667
ID0681,Joe,2021-01-12,12:04:19,Admin Support,Y,Y,114,0:05:30,3,330.1527778,5.5
ID0682,Greg,2021-01-12,12:04:19,Contract related,Y,Y,15,0:07:00,2,420.1944444,7
ID0683,Becky,2021-01-12,13:03:22,Streaming,Y,Y,43,0:03:20,4,200.0925926,3.333333333
ID0684,Stewart,2021-01-12,13:03:22,Technical Support,Y,Y,26,0:06:28,1,388.1796296,6.466666667
ID0685,Greg,2021-01-12,13:30:43,Technical Support,Y,Y,57,0:03:32,2,212.0981481,3.533333333
ID0686,Stewart,2021-01-12,13:30:43,Contract related,Y,Y,86,0:02:34,3,154.0712963,2.566666667
ID0687,Diane,2021-01-12,13:37:55,Payment related,Y,Y,110,0:04:46,3,286.1324074,4.766666667
ID0688,Becky,2021-01-12,13:37:55,Contract related,Y,Y,43,0:04:50,2,290.1342593,4.833333333
ID0689,Martha,2021-01-12,13:42:14,Technical Support,N,N,,,,0,0
ID0690,Martha,2021-01-12,13:42:14,Admin Support,N,N,,,,0,0
ID0691,Joe,2021-01-12,14:12:29,Technical Support,Y,Y,105,0:03:01,2,181.0837963,3.016666667
ID0692,Diane,2021-01-12,14:12:29,Technical Support,N,N,,,,0,0
ID0693,Greg,2021-01-12,14:51:22,Admin Support,Y,Y,79,0:00:48,4,48.02222222,0.8
ID0694,Jim,2021-01-12,14:51:22,Payment related,Y,N,42,0:03:28,3,208.0962963,3.466666667
ID0695,Jim,2021-01-12,15:08:38,Contract related,Y,N,100,0:00:57,4,57.02638889,0.95
ID0696,Greg,2021-01-12,15:08:38,Streaming,Y,Y,107,0:06:28,4,388.1796296,6.466666667
ID0697,Martha,2021-01-12,15:23:02,Payment related,Y,Y,96,0:03:47,5,227.1050926,3.783333333
ID0698,Greg,2021-01-12,15:23:02,Streaming,Y,N,116,0:04:15,5,255.1180556,4.25
ID0699,Martha,2021-01-12,15:47:31,Technical Support,Y,Y,54,0:02:54,3,174.0805556,2.9
ID0700,Diane,2021-01-12,15:47:31,Streaming,Y,Y,24,0:06:25,4,385.1782407,6.416666667
ID0701,Dan,2021-01-12,15:51:50,Contract related,Y,Y,52,0:02:56,5,176.0814815,2.933333333
ID0702,Dan,2021-01-12,15:51:50,Contract related,Y,Y,77,0:00:51,3,51.02361111,0.85
ID0703,Diane,2021-01-12,16:12:00,Admin Support,Y,Y,91,0:01:40,3,100.0462963,1.666666667
ID0704,Dan,2021-01-12,16:12:00,Streaming,Y,N,104,0:01:44,3,104.0481481,1.733333333
ID0705,Joe,2021-01-12,16:45:07,Technical Support,Y,Y,111,0:02:36,3,156.0722222,2.6
ID0706,Becky,2021-01-12,16:45:07,Technical Support,N,N,,,,0,0
ID0707,Jim,2021-01-12,16:46:34,Payment related,Y,Y,55,0:05:08,4,308.1425926,5.133333333
ID0708,Stewart,2021-01-12,16:46:34,Admin Support,N,N,,,,0,0
ID0709,Joe,2021-01-12,16:49:26,Contract related,Y,Y,124,0:05:26,4,326.1509259,5.433333333
ID0710,Martha,2021-01-12,16:49:26,Payment related,Y,Y,68,0:04:37,3,277.1282407,4.616666667
ID0711,Dan,2021-01-12,16:50:53,Technical Support,Y,N,40,0:04:33,3,273.1263889,4.55
ID0712,Stewart,2021-01-12,16:50:53,Payment related,Y,Y,119,0:02:35,4,155.0717593,2.583333333
ID0713,Dan,2021-01-12,16:52:19,Payment related,Y,Y,42,0:00:55,1,55.02546296,0.916666667
ID0714,Joe,2021-01-12,16:52:19,Admin Support,Y,Y,30,0:03:55,4,235.1087963,3.916666667
ID0715,Jim,2021-01-12,17:06:43,Admin Support,Y,Y,79,0:04:21,4,261.1208333,4.35
ID0716,Becky,2021-01-12,17:06:43,Contract related,Y,Y,44,0:06:56,1,416.1925926,6.933333333
ID0717,Jim,2021-01-12,18:00:00,Streaming,Y,Y,71,0:02:00,3,120.0555556,2
ID0718,Greg,2021-01-12,18:00:00,Streaming,N,N,,,,0,0
ID0719,Joe,2021-01-13,9:21:36,Admin Support,Y,Y,21,0:06:25,5,385.1782407,6.416666667
ID0720,Jim,2021-01-13,9:21:36,Technical Support,Y,Y,122,0:04:48,4,288.1333333,4.8
ID0721,Becky,2021-01-13,9:44:38,Technical Support,N,N,,,,0,0
ID0722,Becky,2021-01-13,9:44:38,Admin Support,Y,Y,62,0:02:25,3,145.0671296,2.416666667
ID0723,Stewart,2021-01-13,9:46:05,Contract related,Y,N,37,0:02:42,5,162.075,2.7
ID0724,Diane,2021-01-13,9:46:05,Contract related,Y,Y,112,0:06:57,2,417.1930556,6.95
ID0725,Jim,2021-01-13,9:56:10,Contract related,Y,Y,40,0:03:24,2,204.0944444,3.4
ID0726,Joe,2021-01-13,9:56:10,Streaming,Y,N,50,0:01:53,5,113.0523148,1.883333333
ID0727,Dan,2021-01-13,10:37:55,Streaming,Y,Y,88,0:04:10,4,250.1157407,4.166666667
ID0728,Dan,2021-01-13,10:37:55,Admin Support,Y,Y,97,0:00:52,3,52.02407407,0.866666667
ID0729,Diane,2021-01-13,11:06:43,Payment related,N,N,,,,0,0
ID0730,Becky,2021-01-13,11:06:43,Streaming,Y,Y,110,0:04:43,4,283.1310185,4.716666667
ID0731,Martha,2021-01-13,11:09:36,Streaming,N,N,,,,0,0
ID0732,Jim,2021-01-13,11:09:36,Technical Support,Y,Y,104,0:03:24,5,204.0944444,3.4
ID0733,Stewart,2021-01-13,11:45:36,Contract related,Y,N,79,0:04:58,3,298.137963,4.966666667
ID0734,Becky,2021-01-13,11:45:36,Payment related,Y,Y,70,0:01:31,3,91.04212963,1.516666667
ID0735,Greg,2021-01-13,11:54:14,Admin Support,N,N,,,,0,0
ID0736,Joe,2021-01-13,11:54:14,Streaming,Y,Y,70,0:05:39,1,339.1569444,5.65
ID0737,Martha,2021-01-13,12:31:41,Contract related,Y,Y,33,0:00:52,3,52.02407407,0.866666667
ID0738,Joe,2021-01-13,12:31:41,Payment related,Y,Y,124,0:00:54,4,54.025,0.9
ID0739,Diane,2021-01-13,12:37:26,Payment related,Y,Y,77,0:02:04,3,124.0574074,2.066666667
ID0740,Dan,2021-01-13,12:37:26,Streaming,Y,Y,33,0:06:21,3,381.1763889,6.35
ID0741,Jim,2021-01-13,12:40:19,Contract related,Y,Y,96,0:01:07,5,67.03101852,1.116666667
ID0742,Becky,2021-01-13,12:40:19,Streaming,N,N,,,,0,0
ID0743,Joe,2021-01-13,14:02:24,Payment related,Y,Y,69,0:03:48,5,228.1055556,3.8
ID0744,Dan,2021-01-13,14:02:24,Admin Support,Y,Y,58,0:06:32,4,392.1814815,6.533333333
ID0745,Martha,2021-01-13,14:26:53,Admin Support,Y,N,112,0:00:40,3,40.01851852,0.666666667
ID0746,Jim,2021-01-13,14:26:53,Technical Support,Y,Y,61,0:04:23,3,263.1217593,4.383333333
ID0747,Dan,2021-01-13,14:48:29,Admin Support,Y,Y,89,0:03:12,3,192.0888889,3.2
ID0748,Becky,2021-01-13,14:48:29,Payment related,Y,Y,84,0:03:12,5,192.0888889,3.2
ID0749,Diane,2021-01-13,15:14:24,Technical Support,Y,Y,53,0:03:36,3,216.1,3.6
ID0750,Becky,2021-01-13,15:14:24,Streaming,Y,Y,73,0:01:34,3,94.04351852,1.566666667
ID0751,Stewart,2021-01-13,15:27:22,Contract related,Y,Y,12,0:02:11,2,131.0606481,2.183333333
ID0752,Martha,2021-01-13,15:27:22,Admin Support,Y,Y,90,0:06:32,4,392.1814815,6.533333333
ID0753,Stewart,2021-01-13,15:34:34,Technical Support,N,N,,,,0,0
ID0754,Dan,2021-01-13,15:34:34,Technical Support,Y,Y,23,0:04:13,5,253.1171296,4.216666667
ID0755,Greg,2021-01-13,15:40:19,Admin Support,Y,Y,98,0:05:08,5,308.1425926,5.133333333
ID0756,Diane,2021-01-13,15:40:19,Contract related,Y,Y,28,0:01:03,2,63.02916667,1.05
ID0757,Diane,2021-01-13,17:58:34,Technical Support,Y,Y,123,0:04:28,3,268.1240741,4.466666667
ID0758,Becky,2021-01-13,17:58:34,Contract related,Y,Y,82,0:02:30,5,150.0694444,2.5
ID0759,Martha,2021-01-14,9:02:53,Technical Support,Y,Y,57,0:04:48,4,288.1333333,4.8
ID0760,Stewart,2021-01-14,9:02:53,Streaming,Y,Y,14,0:01:11,5,71.03287037,1.183333333
ID0761,Joe,2021-01-14,9:14:24,Technical Support,Y,Y,114,0:00:37,4,37.01712963,0.616666667
ID0762,Jim,2021-01-14,9:14:24,Payment related,Y,Y,53,0:04:21,5,261.1208333,4.35
ID0763,Jim,2021-01-14,9:17:17,Technical Support,N,N,,,,0,0
ID0764,Dan,2021-01-14,9:17:17,Technical Support,Y,Y,25,0:04:33,4,273.1263889,4.55
ID0765,Greg,2021-01-14,9:24:29,Admin Support,Y,Y,86,0:03:20,2,200.0925926,3.333333333
ID0766,Jim,2021-01-14,9:24:29,Payment related,Y,Y,51,0:02:08,4,128.0592593,2.133333333
ID0767,Stewart,2021-01-14,10:01:55,Technical Support,Y,Y,31,0:00:56,4,56.02592593,0.933333333
ID0768,Dan,2021-01-14,10:01:55,Streaming,N,N,,,,0,0
ID0769,Martha,2021-01-14,10:53:46,Payment related,Y,Y,124,0:05:04,4,304.1407407,5.066666667
ID0770,Jim,2021-01-14,10:53:46,Streaming,Y,Y,116,0:06:48,2,408.1888889,6.8
ID0771,Becky,2021-01-14,11:19:41,Contract related,Y,Y,41,0:04:03,2,243.1125,4.05
ID0772,Greg,2021-01-14,11:19:41,Contract related,Y,Y,53,0:04:38,2,278.1287037,4.633333333
ID0773,Martha,2021-01-14,11:32:38,Technical Support,Y,Y,85,0:02:04,4,124.0574074,2.066666667
ID0774,Joe,2021-01-14,11:32:38,Streaming,Y,Y,18,0:04:38,5,278.1287037,4.633333333
ID0775,Stewart,2021-01-14,11:35:31,Payment related,Y,Y,17,0:04:13,4,253.1171296,4.216666667
ID0776,Joe,2021-01-14,11:35:31,Technical Support,Y,Y,102,0:02:58,4,178.0824074,2.966666667
ID0777,Jim,2021-01-14,12:01:26,Technical Support,Y,Y,26,0:06:41,1,401.1856481,6.683333333
ID0778,Joe,2021-01-14,12:01:26,Payment related,Y,Y,107,0:06:22,3,382.1768519,6.366666667
ID0779,Greg,2021-01-14,12:05:46,Technical Support,N,N,,,,0,0
ID0780,Greg,2021-01-14,12:05:46,Streaming,Y,Y,35,0:04:24,5,264.1222222,4.4
ID0781,Joe,2021-01-14,12:11:31,Technical Support,Y,Y,100,0:05:24,2,324.15,5.4
ID0782,Diane,2021-01-14,12:11:31,Admin Support,Y,Y,12,0:06:19,4,379.175463,6.316666667
ID0783,Jim,2021-01-14,12:33:07,Payment related,Y,Y,43,0:03:54,4,234.1083333,3.9
ID0784,Becky,2021-01-14,12:33:07,Payment related,Y,Y,68,0:01:49,4,109.050463,1.816666667
ID0785,Joe,2021-01-14,12:43:12,Streaming,Y,Y,81,0:01:55,3,115.0532407,1.916666667
ID0786,Martha,2021-01-14,12:43:12,Contract related,Y,N,49,0:06:21,5,381.1763889,6.35
ID0787,Dan,2021-01-14,13:01:55,Technical Support,Y,Y,101,0:06:10,3,370.1712963,6.166666667
ID0788,Joe,2021-01-14,13:01:55,Contract related,Y,Y,72,0:05:58,3,358.1657407,5.966666667
ID0789,Martha,2021-01-14,13:30:43,Technical Support,Y,Y,18,0:01:50,3,110.0509259,1.833333333
ID0790,Diane,2021-01-14,13:30:43,Contract related,Y,Y,86,0:04:33,5,273.1263889,4.55
ID0791,Dan,2021-01-14,13:35:02,Admin Support,Y,Y,109,0:00:38,4,38.01759259,0.633333333
ID0792,Martha,2021-01-14,13:35:02,Technical Support,N,N,,,,0,0
ID0793,Martha,2021-01-14,14:09:36,Admin Support,Y,Y,32,0:04:12,2,252.1166667,4.2
ID0794,Dan,2021-01-14,14:09:36,Contract related,Y,Y,68,0:05:15,3,315.1458333,5.25
ID0795,Joe,2021-01-14,14:38:24,Technical Support,Y,Y,10,0:06:57,4,417.1930556,6.95
ID0796,Jim,2021-01-14,14:38:24,Payment related,Y,Y,76,0:04:47,5,287.1328704,4.783333333
ID0797,Dan,2021-01-14,14:57:07,Payment related,Y,Y,124,0:06:33,3,393.1819444,6.55
ID0798,Becky,2021-01-14,14:57:07,Technical Support,Y,Y,28,0:04:12,3,252.1166667,4.2
ID0799,Becky,2021-01-14,15:20:10,Streaming,Y,Y,107,0:01:39,4,99.04583333,1.65
ID0800,Martha,2021-01-14,15:20:10,Admin Support,N,N,,,,0,0
ID0801,Diane,2021-01-14,15:51:50,Streaming,N,N,,,,0,0
ID0802,Martha,2021-01-14,15:51:50,Admin Support,N,N,,,,0,0
ID0803,Stewart,2021-01-14,15:54:43,Streaming,N,N,,,,0,0
ID0804,Joe,2021-01-14,15:54:43,Technical Support,N,N,,,,0,0
ID0805,Diane,2021-01-14,16:27:50,Contract related,Y,Y,21,0:01:40,4,100.0462963,1.666666667
ID0806,Dan,2021-01-14,16:27:50,Streaming,Y,Y,66,0:05:43,2,343.1587963,5.716666667
ID0807,Becky,2021-01-14,16:39:22,Technical Support,N,N,,,,0,0
ID0808,Greg,2021-01-14,16:39:22,Streaming,Y,Y,19,0:06:32,3,392.1814815,6.533333333
ID0809,Greg,2021-01-14,17:19:41,Contract related,Y,Y,100,0:05:59,4,359.1662037,5.983333333
ID0810,Jim,2021-01-14,17:19:41,Technical Support,Y,Y,108,0:06:24,4,384.1777778,6.4
ID0811,Stewart,2021-01-14,17:22:34,Technical Support,Y,Y,123,0:04:35,1,275.1273148,4.583333333
ID0812,Greg,2021-01-14,17:22:34,Contract related,N,N,,,,0,0
ID0813,Dan,2021-01-14,17:32:38,Contract related,Y,Y,76,0:02:07,2,127.0587963,2.116666667
ID0814,Joe,2021-01-14,17:32:38,Contract related,Y,Y,78,0:01:33,2,93.04305556,1.55
ID0815,Becky,2021-01-14,17:32:38,Streaming,Y,Y,17,0:02:33,1,153.0708333,2.55
ID0816,Diane,2021-01-14,17:32:38,Streaming,Y,Y,60,0:04:13,4,253.1171296,4.216666667
ID0817,Jim,2021-01-15,9:40:19,Contract related,Y,Y,76,0:01:47,3,107.049537,1.783333333
ID0818,Greg,2021-01-15,9:40:19,Contract related,Y,Y,80,0:04:02,4,242.112037,4.033333333
ID0819,Greg,2021-01-15,9:40:19,Admin Support,Y,N,20,0:05:37,4,337.1560185,5.616666667
ID0820,Becky,2021-01-15,9:40:19,Admin Support,Y,Y,82,0:06:22,3,382.1768519,6.366666667
ID0821,Stewart,2021-01-15,9:50:24,Technical Support,Y,Y,33,0:05:52,3,352.162963,5.866666667
ID0822,Stewart,2021-01-15,9:50:24,Admin Support,Y,Y,93,0:01:56,3,116.0537037,1.933333333
ID0823,Diane,2021-01-15,10:56:38,Streaming,Y,Y,29,0:03:00,4,180.0833333,3
ID0824,Martha,2021-01-15,10:56:38,Admin Support,Y,Y,83,0:06:53,4,413.1912037,6.883333333
ID0825,Stewart,2021-01-15,11:31:12,Payment related,Y,Y,113,0:02:01,4,121.0560185,2.016666667
ID0826,Stewart,2021-01-15,11:31:12,Admin Support,Y,Y,21,0:03:26,4,206.0953704,3.433333333
ID0827,Becky,2021-01-15,11:38:24,Admin Support,Y,N,82,0:02:40,4,160.0740741,2.666666667
ID0828,Diane,2021-01-15,11:38:24,Streaming,Y,Y,91,0:03:47,3,227.1050926,3.783333333
ID0829,Dan,2021-01-15,11:45:36,Technical Support,Y,Y,111,0:00:40,4,40.01851852,0.666666667
ID0830,Martha,2021-01-15,11:45:36,Admin Support,Y,Y,70,0:05:13,4,313.1449074,5.216666667
ID0831,Dan,2021-01-15,13:46:34,Technical Support,N,N,,,,0,0
ID0832,Joe,2021-01-15,13:46:34,Streaming,Y,Y,58,0:04:19,4,259.1199074,4.316666667
ID0833,Jim,2021-01-15,13:53:46,Streaming,Y,Y,10,0:05:27,4,327.1513889,5.45
ID0834,Becky,2021-01-15,13:53:46,Payment related,Y,Y,77,0:03:00,1,180.0833333,3
ID0835,Diane,2021-01-15,14:08:10,Streaming,Y,Y,92,0:03:59,4,239.1106481,3.983333333
ID0836,Jim,2021-01-15,14:08:10,Admin Support,Y,Y,59,0:02:09,1,129.0597222,2.15
ID0837,Diane,2021-01-15,14:13:55,Admin Support,Y,Y,42,0:04:19,2,259.1199074,4.316666667
ID0838,Greg,2021-01-15,14:13:55,Payment related,Y,Y,110,0:04:32,3,272.1259259,4.533333333
ID0839,Jim,2021-01-15,15:01:26,Contract related,Y,Y,21,0:01:32,5,92.04259259,1.533333333
ID0840,Diane,2021-01-15,15:01:26,Payment related,N,N,,,,0,0
ID0841,Diane,2021-01-15,15:21:36,Technical Support,Y,N,60,0:03:28,4,208.0962963,3.466666667
ID0842,Greg,2021-01-15,15:21:36,Payment related,Y,Y,93,0:02:25,2,145.0671296,2.416666667
ID0843,Greg,2021-01-15,15:30:14,Contract related,N,N,,,,0,0
ID0844,Diane,2021-01-15,15:30:14,Streaming,Y,Y,79,0:06:12,3,372.1722222,6.2
ID0845,Diane,2021-01-15,15:46:05,Technical Support,Y,Y,21,0:05:57,5,357.1652778,5.95
ID0846,Stewart,2021-01-15,15:46:05,Contract related,Y,Y,102,0:02:46,5,166.0768519,2.766666667
ID0847,Joe,2021-01-15,16:06:14,Payment related,Y,N,10,0:01:18,5,78.03611111,1.3
ID0848,Stewart,2021-01-15,16:06:14,Technical Support,Y,Y,117,0:00:41,4,41.01898148,0.683333333
ID0849,Becky,2021-01-15,16:37:55,Contract related,Y,Y,45,0:06:53,3,413.1912037,6.883333333
ID0850,Greg,2021-01-15,16:37:55,Admin Support,Y,N,50,0:01:01,3,61.02824074,1.016666667
ID0851,Becky,2021-01-15,16:40:48,Admin Support,Y,Y,42,0:02:48,3,168.0777778,2.8
ID0852,Jim,2021-01-15,16:40:48,Contract related,Y,Y,86,0:06:03,3,363.1680556,6.05
ID0853,Jim,2021-01-15,16:43:41,Contract related,Y,Y,92,0:04:43,5,283.1310185,4.716666667
ID0854,Diane,2021-01-15,16:43:41,Streaming,Y,Y,54,0:05:39,5,339.1569444,5.65
ID0855,Dan,2021-01-15,17:21:07,Streaming,Y,Y,76,0:06:35,3,395.1828704,6.583333333
ID0856,Greg,2021-01-15,17:21:07,Admin Support,Y,Y,49,0:01:59,5,119.0550926,1.983333333
ID0857,Joe,2021-01-15,17:38:24,Contract related,Y,Y,13,0:04:50,3,290.1342593,4.833333333
ID0858,Becky,2021-01-15,17:38:24,Payment related,N,N,,,,0,0
ID0859,Becky,2021-01-15,17:41:17,Streaming,Y,Y,24,0:05:30,5,330.1527778,5.5
ID0860,Becky,2021-01-15,17:41:17,Streaming,Y,Y,71,0:02:39,3,159.0736111,2.65
ID0861,Stewart,2021-01-15,18:00:00,Admin Support,Y,Y,42,0:06:13,3,373.1726852,6.216666667
ID0862,Becky,2021-01-15,18:00:00,Streaming,Y,Y,63,0:05:25,1,325.150463,5.416666667
ID0863,Becky,2021-01-16,9:00:00,Technical Support,Y,N,19,0:00:36,5,36.01666667,0.6
ID0864,Dan,2021-01-16,9:00:00,Streaming,Y,Y,107,0:05:11,1,311.1439815,5.183333333
ID0865,Dan,2021-01-16,10:20:38,Technical Support,N,N,,,,0,0
ID0866,Martha,2021-01-16,10:20:38,Admin Support,Y,Y,85,0:05:21,4,321.1486111,5.35
ID0867,Diane,2021-01-16,10:30:43,Technical Support,Y,Y,15,0:01:09,2,69.03194444,1.15
ID0868,Becky,2021-01-16,10:30:43,Technical Support,Y,Y,111,0:06:45,5,405.1875,6.75
ID0869,Diane,2021-01-16,10:52:19,Contract related,Y,Y,23,0:01:01,4,61.02824074,1.016666667
ID0870,Dan,2021-01-16,10:52:19,Payment related,Y,Y,115,0:00:36,3,36.01666667,0.6
ID0871,Jim,2021-01-16,11:08:10,Technical Support,Y,Y,83,0:00:52,3,52.02407407,0.866666667
ID0872,Greg,2021-01-16,11:08:10,Admin Support,N,N,,,,0,0
ID0873,Becky,2021-01-16,12:14:24,Streaming,N,N,,,,0,0
ID0874,Greg,2021-01-16,12:14:24,Technical Support,Y,Y,50,0:06:29,3,389.1800926,6.483333333
ID0875,Becky,2021-01-16,12:28:48,Payment related,Y,Y,19,0:01:23,3,83.03842593,1.383333333
ID0876,Diane,2021-01-16,12:28:48,Contract related,Y,N,107,0:03:36,4,216.1,3.6
ID0877,Joe,2021-01-16,12:44:38,Admin Support,Y,N,121,0:03:49,3,229.1060185,3.816666667
ID0878,Dan,2021-01-16,12:44:38,Payment related,Y,Y,55,0:05:07,3,307.1421296,5.116666667
